
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2021-06-03;46.028,36;5241425389559;48.081,47;5789652059976;43.959,20;7451156689488;47.467,39;1546361583491;73.384,72;786461989891;43.942,70;4297674895427;47.971,27;355594832061
2021-06-04;45.614,88;5177027678796;47.628,62;5719770100726;43.580,54;7356240158764;47.030,08;1526900825109;72.688,19;777762959550;43.461,52;4235510087856;47.527,81;369434979344
2021-06-05;45.614,88;5177027678796;47.628,62;5719770100726;43.580,54;7356240158764;47.030,08;1526900825109;72.688,19;777762959550;43.461,52;4235510087856;47.527,81;369434979344
2021-06-06;45.614,88;5177027678796;47.628,62;5719770100726;43.580,54;7356240158764;47.030,08;1526900825109;72.688,19;777762959550;43.461,52;4235510087856;47.527,81;369434979344
2021-06-07;45.220,75;5128042687484;47.195,80;5657682017408;43.204,33;7279216722553;46.623,83;1510815832666;72.026,01;770199934779;43.034,72;4190709322733;47.107,26;383663771693
2021-06-08;44.870,95;5075497288502;46.803,09;5602791065100;42.859,31;7208339462653;46.230,73;1496219033045;71.411,45;762937580703;42.632,42;4149807546032;46.691,19;398795390344
2021-06-09;44.790,11;5055254294362;46.720,23;5578964399689;42.789,50;7174023697835;46.145,65;1491630421765;71.289,79;759309841777;42.544,33;4135737235245;46.646,56;417243445110
2021-06-10;44.785,33;5034463875085;46.719,24;5562469491248;42.772,89;7153172163003;46.127,51;1488242113292;71.305,28;758949241369;42.533,33;4129218785961;46.655,50;437253238861
2021-06-11;45.015,27;5041803078492;46.930,43;5560952864996;42.980,61;7164096273520;46.317,31;1491650733014;71.655,61;761669229541;42.769,52;4138377179591;46.919,55;460508435217
2021-06-12;45.015,27;5041803078492;46.930,43;5560952864996;42.980,61;7164096273520;46.317,31;1491650733014;71.655,61;761669229541;42.769,52;4138377179591;46.919,55;460508435217
2021-06-13;45.015,27;5041803078492;46.930,43;5560952864996;42.980,61;7164096273520;46.317,31;1491650733014;71.655,61;761669229541;42.769,52;4138377179591;46.919,55;460508435217
2021-06-14;45.262,49;5070047790676;47.200,65;5582776666251;43.208,67;7193694789335;46.598,73;1503088917105;72.084,03;765605692826;43.048,67;4167693247370;47.222,03;483651469881
2021-06-15;45.276,23;5066114861547;47.219,20;5572032127060;43.222,93;7180275518504;46.602,60;1500327707307;72.093,74;769628440082;43.069,51;4159961181114;47.207,49;493916364766
2021-06-16;45.232,75;5053713253011;47.166,51;5555706899061;43.177,36;7153290490385;46.544,30;1496857972005;72.016,73;769161710772;43.033,36;4151426295363;47.165,07;503495142340
2021-06-17;45.167,86;5028620022866;47.105,17;5532011957080;43.132,45;7121083994409;46.485,87;1491550135204;71.922,30;765658723689;42.982,00;4139206322640;47.115,28;509133957493
2021-06-18;45.091,00;4989790306756;47.034,44;5490812416705;43.048,97;7049115926414;46.415,38;1482673417734;71.812,47;762431637229;42.918,65;4109715792436;47.045,88;514693788312
2021-06-19;45.091,00;4989790306756;47.034,44;5490812416705;43.048,97;7049115926414;46.415,38;1482673417734;71.812,47;762431637229;42.918,65;4109715792436;47.045,88;514693788312
2021-06-20;45.091,00;4989790306756;47.034,44;5490812416705;43.048,97;7049115926414;46.415,38;1482673417734;71.812,47;762431637229;42.918,65;4109715792436;47.045,88;514693788312
2021-06-21;45.091,00;4989790306756;47.034,44;5490812416705;43.048,97;7049115926414;46.415,38;1482673417734;71.812,47;762431637229;42.918,65;4109715792436;47.045,88;514693788312
2021-06-22;45.113,86;4979710410620;47.055,07;5481715304410;43.078,63;7036848135962;46.448,31;1480758616275;71.824,01;762026075837;42.949,17;4108516858708;47.090,24;520515065291
2021-06-23;45.105,43;4971967915201;47.039,40;5470146003415;43.059,89;7020190031188;46.443,77;1479125681902;71.804,95;760785708588;42.920,54;4100750596290;47.058,94;522673869649
2021-06-24;44.971,27;4944882253986;46.899,95;5442469058690;42.942,96;6989449333703;46.299,85;1473713906215;71.587,24;757885918618;42.769,18;4083104580632;46.910,69;524118868584
2021-06-25;44.805,50;4919863285624;46.726,09;5414493849650;42.775,94;6947667567002;46.132,54;1466652000202;71.356,14;754465354663;42.573,33;4056937501867;46.684,77;519660236581
2021-06-26;44.805,50;4919863285624;46.726,09;5414493849650;42.775,94;6947667567002;46.132,54;1466652000202;71.356,14;754465354663;42.573,33;4056937501867;46.684,77;519660236581
2021-06-27;44.805,50;4919863285624;46.726,09;5414493849650;42.775,94;6947667567002;46.132,54;1466652000202;71.356,14;754465354663;42.573,33;4056937501867;46.684,77;519660236581
2021-06-28;44.805,50;4919863285624;46.726,09;5414493849650;42.775,94;6947667567002;46.132,54;1466652000202;71.356,14;754465354663;42.573,33;4056937501867;46.684,77;519660236581
2021-06-29;44.736,74;4894964281803;46.627,59;5385679321834;42.695,83;6911436413516;46.035,24;1459837895482;71.207,21;750926095675;42.461,17;4034937470763;46.526,53;510547832463
2021-06-30;44.545,78;4865745633162;46.424,75;5353529412623;42.517,33;6860024218802;45.843,22;1452123381457;70.903,57;746463141658;42.282,98;4013209299122;46.368,94;505019671487
2021-07-01;44.300,06;4864371560127;46.166,28;5330887920778;42.283,76;6832899382482;45.573,92;1439516216179;70.508,08;746541067055;42.006,95;3987950286810;45.907,99;334547712995
2021-07-02;44.194,93;4844221597663;46.052,17;5313898002652;42.190,01;6795805377626;45.478,33;1433595934204;70.341,67;743697152516;41.890,05;3968045058436;45.759,89;332980831420
2021-07-03;44.194,93;4844221597663;46.052,17;5313898002652;42.190,01;6795805377626;45.478,33;1433595934204;70.341,67;743697152516;41.890,05;3968045058436;45.759,89;332980831420
2021-07-04;44.194,93;4844221597663;46.052,17;5313898002652;42.190,01;6795805377626;45.478,33;1433595934204;70.341,67;743697152516;41.890,05;3968045058436;45.759,89;332980831420
2021-07-05;43.890,38;4789560806913;45.727,75;5251253232916;41.890,39;6709344590961;45.134,29;1417674865615;69.809,40;736568818736;41.478,73;3919518683833;45.391,77;329177408782
2021-07-06;43.507,47;4726371901163;45.339,33;5180951633614;41.520,54;6619288335653;44.741,60;1400297879249;69.227,21;729079157023;41.086,43;3875502536863;44.950,07;324897030514
2021-07-07;43.510,64;4707951135647;45.345,81;5163396415265;41.506,65;6573458959143;44.755,04;1396133151763;69.230,65;727646975515;41.072,88;3865584773721;44.946,30;322814647370
2021-07-08;43.488,98;4688446500518;45.320,61;5146608501718;41.488,03;6543405895698;44.727,77;1391895247655;69.203,42;726144696868;41.055,66;3857353224289;44.909,99;319535827744
2021-07-09;43.807,61;4695657762665;45.670,78;5144788818405;41.817,99;6537977189101;45.078,75;1397989407213;69.711,95;729125024214;41.442,23;3872264733351;45.338,10;319366826048
2021-07-10;43.807,61;4695657762665;45.670,78;5144788818405;41.817,99;6537977189101;45.078,75;1397989407213;69.711,95;729125024214;41.442,23;3872264733351;45.338,10;319366826048
2021-07-11;43.807,61;4695657762665;45.670,78;5144788818405;41.817,99;6537977189101;45.078,75;1397989407213;69.711,95;729125024214;41.442,23;3872264733351;45.338,10;319366826048
2021-07-12;44.030,73;4701482502266;45.923,95;5141437533797;42.048,43;6526559794606;45.315,27;1402638171398;70.074,22;731230628372;41.751,34;3892357363494;45.635,98;319990064236
2021-07-13;44.114,38;4684635284951;46.014,74;5120975321688;42.161,85;6502030882724;45.390,71;1403777455123;70.198,35;730996685600;41.857,03;3888305634487;45.715,46;318996801023
2021-07-14;44.211,18;4708683852657;46.114,10;5114861081570;42.264,85;6529641618710;45.499,79;1412869926773;70.371,43;732666197001;41.941,52;3900564234187;45.827,32;319065229678
2021-07-15;44.410,25;4723189682828;46.317,86;5126172671055;42.429,30;6530445401166;45.691,26;1415847808789;70.672,55;739872525058;42.158,81;3912644805285;46.085,17;269466425591
2021-07-16;44.410,25;4723189682828;46.317,86;5126172671055;42.429,30;6530445401166;45.691,26;1415847808789;70.672,55;739872525058;42.158,81;3912644805285;46.085,17;269466425591
2021-07-17;44.410,25;4723189682828;46.317,86;5126172671055;42.429,30;6530445401166;45.691,26;1415847808789;70.672,55;739872525058;42.158,81;3912644805285;46.085,17;269466425591
2021-07-18;44.410,25;4723189682828;46.317,86;5126172671055;42.429,30;6530445401166;45.691,26;1415847808789;70.672,55;739872525058;42.158,81;3912644805285;46.085,17;269466425591
2021-07-19;44.713,14;4718958598728;46.633,47;5117690526342;42.726,09;6496938084854;46.036,42;1418615107731;71.157,88;742307537350;42.524,31;3927491967028;46.467,72;268245998921
2021-07-20;45.089,76;4732773938806;47.030,53;5127323331253;43.082,08;6514947930538;46.427,44;1423279329173;71.751,77;746622457080;42.999,76;3960616396390;46.959,87;269156801436
2021-07-21;45.166,05;4699546270009;47.127,09;5092095729584;43.172,45;6451597890586;46.536,61;1418273696251;71.898,77;745190372178;43.093,42;3954023430159;47.097,64;268134519816
2021-07-22;44.972,91;4656721915084;46.936,92;5048319724692;42.991,91;6392984472219;46.348,91;1408009040253;71.602,88;741165012456;42.853,61;3924309756301;46.864,79;264861995304
2021-07-23;44.927,52;4627167325558;46.882,06;4997743222243;42.951,20;6343383986410;46.307,95;1397068093942;71.535,95;737565249153;42.800,07;3898071944687;46.779,20;261174001513
2021-07-24;44.927,52;4627167325558;46.882,06;4997743222243;42.951,20;6343383986410;46.307,95;1397068093942;71.535,95;737565249153;42.800,07;3898071944687;46.779,20;261174001513
2021-07-25;44.927,52;4627167325558;46.882,06;4997743222243;42.951,20;6343383986410;46.307,95;1397068093942;71.535,95;737565249153;42.800,07;3898071944687;46.779,20;261174001513
2021-07-26;44.806,62;4602414205869;46.737,12;4964930331933;42.832,72;6312763356535;46.152,48;1390288421897;71.311,77;734155023085;42.636,15;3879300480191;46.604,42;259328122955
2021-07-27;44.619,48;4561050769631;46.548,72;4919726687715;42.652,25;6258824415262;45.977,04;1379380451968;71.031,35;729191983364;42.392,29;3848791847837;46.396,66;255883730467
2021-07-28;44.366,08;4512986600546;46.306,64;4872581399379;42.384,21;6195638192881;45.741,88;1365815895702;70.684,96;723230150692;42.129,81;3812982402670;46.088,77;252349840536
2021-07-29;43.972,69;4440309877602;45.859,18;4808383186552;42.010,89;6100256493207;45.307,48;1344709062547;70.004,33;714019313528;41.684,66;3756006869556;45.542,83;247088623174
2021-07-30;44.092,73;4407824563157;45.988,91;4769366132414;42.136,87;6043024711788;45.434,23;1335274215639;70.216,63;711504628881;41.801,69;3737877694508;45.716,76;242637131916
2021-07-31;44.092,73;4407824563157;45.988,91;4769366132414;42.136,87;6043024711788;45.434,23;1335274215639;70.216,63;711504628881;41.801,69;3737877694508;45.716,76;242637131916
2021-08-01;44.092,73;4407824563157;45.988,91;4769366132414;42.136,87;6043024711788;45.434,23;1335274215639;70.216,63;711504628881;41.801,69;3737877694508;45.716,76;242637131916
2021-08-02;44.304,87;4393809550473;46.185,56;4759903718518;42.313,60;6022254144216;45.615,33;1327514178848;70.506,05;712038844720;41.995,88;3735210438612;45.953,56;221663073055
2021-08-03;44.360,67;4372849906460;46.229,46;4737845450801;42.352,10;5978641488316;45.657,75;1321437504900;70.566,88;710369072908;42.039,03;3727072759009;45.998,82;219818917068
2021-08-04;44.400,65;4356544443603;46.263,67;4718558401310;42.362,19;5939877314810;45.669,01;1317527575096;70.599,85;708976222523;42.048,45;3719195064343;46.045,76;218636910420
2021-08-05;44.305,43;4329169380972;46.186,61;4699422190459;42.259,83;5909462450617;45.566,24;1311528301759;70.441,19;706691231004;41.953,67;3705932708303;45.944,18;216502154053
2021-08-06;44.225,93;4290496593308;46.104,79;4658362661640;42.156,68;5837443258360;45.489,22;1300123418393;70.298,50;702469571882;41.854,93;3679889874349;45.834,23;214030466277
2021-08-07;44.225,93;4290496593308;46.104,79;4658362661640;42.156,68;5837443258360;45.489,22;1300123418393;70.298,50;702469571882;41.854,93;3679889874349;45.834,23;214030466277
2021-08-08;44.225,93;4290496593308;46.104,79;4658362661640;42.156,68;5837443258360;45.489,22;1300123418393;70.298,50;702469571882;41.854,93;3679889874349;45.834,23;214030466277
2021-08-09;44.341,29;4287368660408;46.246,11;4659685813325;42.262,21;5824165718706;45.615,66;1300141809468;70.489,28;703247082479;41.968,30;3680708049277;45.958,14;213292407985
2021-08-10;44.272,80;4256882045643;46.157,08;4599273264385;42.203,10;5784565101172;45.531,08;1291334110280;70.374,15;699955812607;41.872,14;3663248316952;45.875,63;211356968781
2021-08-11;44.216,74;4233801732965;46.113,24;4549889894777;42.165,41;5745511507425;45.486,47;1285895434378;70.301,00;697145845994;41.815,24;3648085845722;45.818,64;210099118735
2021-08-12;44.233,55;4206614030435;46.138,67;4534591194560;42.168,64;5715491058284;45.487,46;1285062369360;70.350,95;696251656680;41.816,08;3638468898156;45.791,81;209309785831
2021-08-13;44.329,50;4180751286618;46.238,04;4503851619106;42.276,56;5665326018570;45.562,15;1279902967915;70.515,76;694153036485;41.905,20;3625140711427;45.868,29;207402585322
2021-08-14;44.329,50;4180751286618;46.238,04;4503851619106;42.276,56;5665326018570;45.562,15;1279902967915;70.515,76;694153036485;41.905,20;3625140711427;45.868,29;207402585322
2021-08-15;44.329,50;4180751286618;46.238,04;4503851619106;42.276,56;5665326018570;45.562,15;1279902967915;70.515,76;694153036485;41.905,20;3625140711427;45.868,29;207402585322
2021-08-16;44.564,44;4184378311918;46.479,78;4507563333346;42.505,56;5650099251099;45.780,19;1280039106391;70.875,11;697281759318;42.120,63;3630378839296;46.110,27;199018563269
2021-08-17;44.768,77;4179618434209;46.684,81;4499630886205;42.705,90;5640048039541;45.967,74;1279651237649;71.201,45;698551034223;42.297,68;3633868754189;46.303,42;198616927964
2021-08-18;44.788,20;4158252765602;46.729,08;4465528328169;42.748,30;5604187881909;46.030,39;1276411064214;71.271,05;696782987690;42.313,24;3623419935261;46.385,35;197804706373
2021-08-19;44.695,98;4129706870497;46.632,44;4435362477060;42.655,20;5572567505328;45.961,62;1270846143725;71.140,06;694213370977;42.234,38;3610333426634;46.305,81;196731840891
2021-08-20;44.649,89;4091338991387;46.583,60;4399756152382;42.597,03;5529408901441;45.906,85;1261085689803;71.058,62;690224820746;42.197,38;3591924752569;46.276,43;195117675485
2021-08-21;44.649,89;4091338991387;46.583,60;4399756152382;42.597,03;5529408901441;45.906,85;1261085689803;71.058,62;690224820746;42.197,38;3591924752569;46.276,43;195117675485
2021-08-22;44.649,89;4091338991387;46.583,60;4399756152382;42.597,03;5529408901441;45.906,85;1261085689803;71.058,62;690224820746;42.197,38;3591924752569;46.276,43;195117675485
2021-08-23;44.491,26;4110071056701;46.423,96;4416787683713;42.448,19;5598873674350;45.759,52;1264858328952;70.809,58;689283411495;41.992,18;3592982289367;46.109,33;194978965085
2021-08-24;44.414,26;4106765510874;46.350,98;4399627221874;42.377,07;5587725267726;45.660,64;1261986381028;70.679,35;687669153486;41.893,03;3583072705020;46.000,52;194211322670
2021-08-25;44.443,47;4109054863675;46.366,61;4389635616599;42.399,80;5577698099686;45.698,58;1260717814905;70.727,28;686968645513;41.926,42;3579960386826;46.009,98;194094441315
2021-08-26;44.582,96;4115808601500;46.512,51;4392078165042;42.544,98;5584724200124;45.844,11;1263327757265;70.963,39;688100018379;42.089,41;3588244215065;46.156,18;193541164978
2021-08-27;44.611,05;4103542135639;46.540,61;4370549424372;42.558,14;5556819726383;45.860,39;1259603691658;71.008,99;686995943583;42.115,53;3580931545376;46.201,07;190360589005
2021-08-28;44.611,05;4103542135639;46.540,61;4370549424372;42.558,14;5556819726383;45.860,39;1259603691658;71.008,99;686995943583;42.115,53;3580931545376;46.201,07;190360589005
2021-08-29;44.611,05;4103542135639;46.540,61;4370549424372;42.558,14;5556819726383;45.860,39;1259603691658;71.008,99;686995943583;42.115,53;3580931545376;46.201,07;190360589005
2021-08-30;44.750,53;4093776464127;46.662,80;4356217407556;42.681,57;5524137061874;46.008,79;1257688560324;71.229,81;687371108228;42.287,44;3583796665589;46.346,56;190029364573
2021-08-31;44.901,44;4087984487513;46.830,56;4353753278799;42.837,26;5505988422817;46.177,38;1258656620730;71.479,61;687955599122;42.473,77;3591813815616;46.506,67;189787086683
2021-09-01;44.869,09;4065844274791;46.799,47;4332249070082;42.794,18;5468654043682;46.174,32;1251556627126;71.428,34;686158367173;42.459,57;3576790791256;46.491,13;182349857909
2021-09-02;44.354,53;4001541388901;46.217,41;4264516839951;42.195,43;5370025371802;45.640,56;1234005306691;70.553,78;676617953908;41.853,35;3521277790495;45.986,13;179848352145
2021-09-03;43.959,63;3930590127719;45.790,50;4183751722677;41.803,89;5274491007559;45.213,30;1215399969396;69.900,08;666532765463;41.410,70;3468474588161;45.547,75;176351473820
2021-09-04;43.959,63;3930590127719;45.790,50;4183751722677;41.803,89;5274491007559;45.213,30;1215399969396;69.900,08;666532765463;41.410,70;3468474588161;45.547,75;176351473820
2021-09-05;43.959,63;3930590127719;45.790,50;4183751722677;41.803,89;5274491007559;45.213,30;1215399969396;69.900,08;666532765463;41.410,70;3468474588161;45.547,75;176351473820
2021-09-06;43.960,41;3906038724437;45.796,06;4159675877874;41.808,55;5239476837652;45.215,23;1206514761695;69.898,93;664471533838;41.414,01;3457567851807;45.543,81;175297415379
2021-09-07;43.945,52;3878528495909;45.774,71;4131164546820;41.810,45;5206716575396;45.181,98;1199128054522;69.879,79;661867751047;41.347,60;3441056961413;45.527,36;173909017517
2021-09-08;43.659,68;3825138560385;45.448,89;4060049044456;41.516,84;5132317012337;44.837,24;1184019922354;69.376,06;654377170647;41.016,78;3398055143751;45.213,71;171079613007
2021-09-09;43.560,53;3780156011322;45.360,52;3997297899295;41.420,77;5047375489743;44.766,02;1174008853554;69.230,84;650326323928;40.915,74;3366169825834;45.140,56;169358186481
2021-09-10;43.236,42;3718229129834;45.011,64;3918384943153;41.078,63;4951500829845;44.419,12;1157379473380;68.674,40;641659413963;40.533,92;3314019552467;44.750,32;166183453584
2021-09-11;43.236,42;3718229129834;45.011,64;3918384943153;41.078,63;4951500829845;44.419,12;1157379473380;68.674,40;641659413963;40.533,92;3314019552467;44.750,32;166183453584
2021-09-12;43.236,42;3718229129834;45.011,64;3918384943153;41.078,63;4951500829845;44.419,12;1157379473380;68.674,40;641659413963;40.533,92;3314019552467;44.750,32;166183453584
2021-09-13;43.137,21;3701966885966;44.886,06;3890964558087;40.993,74;4921066180762;44.294,15;1152298761565;68.485,10;638205191172;40.417,12;3298727515870;44.567,98;164480752459
2021-09-14;43.291,13;3710542663369;45.073,19;3896965316769;41.131,96;4927164630051;44.486,47;1158246012663;68.772,87;641153455989;40.634,38;3313844983560;44.755,43;164441756531
2021-09-15;43.640,33;3726517301297;45.444,89;3911867357081;41.510,27;4960274528599;44.846,34;1162151825925;69.443,30;648366313834;41.028,16;3334097480693;45.213,80;160228360093
2021-09-16;44.011,67;3747577502038;45.838,35;3933754513564;41.874,38;4987258626238;45.243,03;1170375851841;70.064,40;653200507934;41.473,77;3362810582923;45.626,53;160993417949
2021-09-17;44.011,67;3747577502038;45.838,35;3933754513564;41.874,38;4987258626238;45.243,03;1170375851841;70.064,40;653200507934;41.473,77;3362810582923;45.626,53;160993417949
2021-09-18;44.011,67;3747577502038;45.838,35;3933754513564;41.874,38;4987258626238;45.243,03;1170375851841;70.064,40;653200507934;41.473,77;3362810582923;45.626,53;160993417949
2021-09-19;44.011,67;3747577502038;45.838,35;3933754513564;41.874,38;4987258626238;45.243,03;1170375851841;70.064,40;653200507934;41.473,77;3362810582923;45.626,53;160993417949
2021-09-20;43.997,79;3730572334020;45.823,13;3916379677072;41.853,08;4955516644823;45.214,55;1164448236587;70.031,65;651696095013;41.445,18;3353600563627;45.606,30;159934832551
2021-09-21;43.939,64;3710602865489;45.761,46;3892831311422;41.824,16;4930864163390;45.119,97;1159071951457;69.921,19;649577901815;41.401,40;3341861799710;45.527,01;158799619758
2021-09-22;44.163,75;3720267752211;46.017,19;3902632469202;42.086,36;4941008038068;45.382,25;1163239954742;70.325,01;651562859783;41.696,83;3356661843873;45.801,58;159284822857
2021-09-23;44.118,33;3709346308010;45.985,68;3894974915987;42.053,62;4931910519298;45.357,70;1161944100352;70.286,27;650994593010;41.663,32;3349687607622;45.762,52;158429548281
2021-09-24;44.060,24;3800926263517;45.928,86;3942937263815;41.993,78;5045201350257;45.311,90;1171464378657;70.209,97;652555280328;41.609,63;3366518399637;45.730,71;160280147432
2021-09-25;44.060,24;3800926263517;45.928,86;3942937263815;41.993,78;5045201350257;45.311,90;1171464378657;70.209,97;652555280328;41.609,63;3366518399637;45.730,71;160280147432
2021-09-26;44.060,24;3800926263517;45.928,86;3942937263815;41.993,78;5045201350257;45.311,90;1171464378657;70.209,97;652555280328;41.609,63;3366518399637;45.730,71;160280147432
2021-09-27;43.909,85;3818557320185;45.753,62;3944417015004;41.824,78;5057331230896;45.143,49;1168724177079;69.959,77;650773871516;41.409,64;3359218727136;45.571,34;160376537558
2021-09-28;43.615,14;3787405564982;45.429,62;3906260773115;41.551,81;5018244932733;44.817,79;1159101992899;69.465,75;645084019711;41.066,53;3324020712849;45.238,30;158992784651
2021-09-29;43.397,58;3765961724110;45.204,85;3877325163677;41.315,42;4981823007024;44.592,98;1152410750876;69.104,66;640998448469;40.828,66;3302197146359;44.990,57;158415525841
2021-09-30;43.248,52;3750494150410;45.063,85;3853758213972;41.170,00;4941128892829;44.471,81;1146232610352;68.893,18;638800781003;40.666,88;3282393447956;44.850,84;157746972631

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2021-10-01;43.254,31;3703490736022;45.072,58;3816973211710;41.164,08;4865143283102;44.517,87;1133232984940;68.924,30;635681916267;40.685,62;3256459208061;44.866,95;150443264979
2021-10-02;43.254,31;3703490736022;45.072,58;3816973211710;41.164,08;4865143283102;44.517,87;1133232984940;68.924,30;635681916267;40.685,62;3256459208061;44.866,95;150443264979
2021-10-03;43.254,31;3703490736022;45.072,58;3816973211710;41.164,08;4865143283102;44.517,87;1133232984940;68.924,30;635681916267;40.685,62;3256459208061;44.866,95;150443264979
2021-10-04;43.111,91;3658236471304;44.912,25;3779687956743;41.016,04;4800136333242;44.351,28;1123502997081;68.665,62;630453724964;40.532,33;3231200651015;44.693,71;148693427480
2021-10-05;42.696,38;3591804426611;44.472,93;3705871412752;40.603,82;4706129201862;43.933,01;1105452235135;67.988,53;621549949982;40.063,72;3175639350281;44.270,46;146236223040
2021-10-06;42.286,22;3537846346791;44.058,43;3649290882823;40.218,08;4612629829683;43.508,75;1087029230272;67.365,98;612966189127;39.614,92;3129311844431;43.838,55;143545489339
2021-10-07;41.572,36;3463397017412;43.343,85;3573500343679;39.522,36;4508681556436;42.785,63;1065866254736;66.245,86;601897420924;38.804,92;3056945571087;43.083,45;140362313955
2021-10-08;41.039,20;3385876683106;42.840,06;3500384676969;39.025,15;4402943273611;42.261,46;1046669982721;65.417,10;590852645071;38.174,20;2988551849526;42.543,96;136967769203
2021-10-09;41.039,20;3385876683106;42.840,06;3500384676969;39.025,15;4402943273611;42.261,46;1046669982721;65.417,10;590852645071;38.174,20;2988551849526;42.543,96;136967769203
2021-10-10;41.039,20;3385876683106;42.840,06;3500384676969;39.025,15;4402943273611;42.261,46;1046669982721;65.417,10;590852645071;38.174,20;2988551849526;42.543,96;136967769203
2021-10-11;41.039,20;3385876683106;42.840,06;3500384676969;39.025,15;4402943273611;42.261,46;1046669982721;65.417,10;590852645071;38.174,20;2988551849526;42.543,96;136967769203
2021-10-12;40.325,20;3276993678473;42.084,61;3395782907501;38.308,41;4270696044113;41.518,71;1020894363270;64.267,76;577449536362;37.313,07;2906671727219;41.650,83;132459459824
2021-10-13;39.815,53;3204554218629;41.558,57;3327292082219;37.805,19;4178583934835;40.998,94;1005763968710;63.446,70;568162478282;36.755,82;2849225923562;41.070,00;130185791155
2021-10-14;39.506,90;3166150484753;41.202,72;3282410355495;37.500,24;4120387103780;40.606,64;996503795400;62.945,20;563858234922;36.425,57;2818567180340;40.734,11;129189030179
2021-10-15;40.029,32;3191400576502;41.745,85;3308011285722;38.044,17;4158845524421;41.244,35;1007038776973;63.843,54;572734535735;36.976,80;2850073087524;41.348,89;128749962731
2021-10-16;40.029,32;3191400576502;41.745,85;3308011285722;38.044,17;4158845524421;41.244,35;1007038776973;63.843,54;572734535735;36.976,80;2850073087524;41.348,89;128749962731
2021-10-17;40.029,32;3191400576502;41.745,85;3308011285722;38.044,17;4158845524421;41.244,35;1007038776973;63.843,54;572734535735;36.976,80;2850073087524;41.348,89;128749962731
2021-10-18;40.463,53;3194339012995;42.191,22;3305275985773;38.470,73;4155716326893;41.691,99;1010426359414;64.546,72;575839500152;37.449,64;2868967944218;41.814,77;128380315121
2021-10-19;40.207,05;3138207602743;41.916,24;3211722283522;38.221,66;4074347932646;41.344,92;994948257810;64.074,53;569024567739;37.145,06;2821807516755;41.499,09;125631470636
2021-10-20;40.302,72;3104424187880;42.027,19;3151354570114;38.354,58;4024069230934;41.445,41;985342135899;64.255,69;564556813246;37.270,44;2803169960058;41.612,75;123796293971
2021-10-21;40.493,40;3088817380912;42.258,79;3132524092499;38.534,67;4004684733637;41.654,89;984400472011;64.575,46;564458016518;37.469,29;2800394794397;41.855,40;123496707214
2021-10-22;40.399,13;3042526938917;42.164,99;3080579240702;38.442,86;3949634271975;41.586,86;975371987171;64.402,85;559107923118;37.378,80;2766118764186;41.764,02;121860874243
2021-10-23;40.399,13;3042526938917;42.164,99;3080579240702;38.442,86;3949634271975;41.586,86;975371987171;64.402,85;559107923118;37.378,80;2766118764186;41.764,02;121860874243
2021-10-24;40.399,13;3042526938917;42.164,99;3080579240702;38.442,86;3949634271975;41.586,86;975371987171;64.402,85;559107923118;37.378,80;2766118764186;41.764,02;121860874243
2021-10-25;40.482,79;3037980055344;42.244,78;3072810449556;38.509,11;3940850304907;41.646,64;973860782650;64.509,98;558580364460;37.446,15;2767519425605;41.825,05;121406677908
2021-10-26;41.104,05;3066746033363;42.891,63;3100178035232;39.138,78;3979013792133;42.244,28;983690047202;65.463,85;565143615519;38.109,32;2805285821769;42.491,47;122291874859
2021-10-27;41.781,03;3102565975909;43.624,92;3137062553055;39.780,76;4013223228276;42.962,83;996216419829;66.513,63;572431443830;38.837,51;2851149351369;43.239,87;123892378622
